Date,close,high,low,open,volume
2024-05-29,29.695514678955078,29.82924138415537,29.45165639203959,29.664048512750735,29246800
2024-05-31,30.51361846923828,30.59228088776933,29.81351274166361,29.837110867067143,53929400
2024-06-03,30.34842872619629,30.62375022028682,30.238297127780847,30.545087793626447,43454500
2024-06-04,30.01017189025879,30.23042906351373,29.65618500411411,30.206830938030393,34090200
2024-06-05,30.049503326416016,30.23042929163772,29.94723978058498,30.09669957773884,18627100
2024-06-06,30.19109344482422,30.458549830763804,30.104562996317515,30.112428036736993,25944100
2024-06-07,29.05834197998047,30.261897482399824,28.99541264041755,30.065238419999574,46003600
2024-06-10,29.498851776123047,29.939369042926703,29.199929237907057,29.254993521160216,32560900
2024-06-11,29.624719619750977,29.89217605182478,29.498857945879717,29.742716251846097,31131300
2024-06-12,28.9801025390625,29.975231326351665,28.810203179682933,29.894327751296697,52182400
2024-06-13,28.688846588134766,29.27945136583757,28.19532672403788,29.044829748479405,46233500
2024-06-14,28.057788848876953,28.72120805565498,27.6289943359353,28.71311893247294,53534900
2024-06-17,28.162967681884766,28.421862847297263,27.726080932898494,27.839347181982234,40941800
2024-06-18,29.04482650756836,29.23899631311414,28.171053123792117,28.22768624093242,36180700
2024-06-19,29.069101333618164,29.222819376650193,28.777843495221585,29.044830875843076,20776200
2024-06-20,29.530254364013672,29.845782615469247,29.287540561838114,29.303721893486276,39442900
2024-06-21,29.68397331237793,29.90241666704059,29.4331703796817,29.570707073576596,43340200
2024-06-24,29.983320236206055,29.983320236206055,29.514070910958274,29.805328687143348,24599400
2024-06-25,29.959049224853516,30.031863675042814,29.740605874285617,29.975230556703746,18572600
2024-06-26,30.007593154907227,30.031863609492856,29.700154022970835,29.772968473001207,25553200
2024-06-27,30.509204864501953,30.711466901131544,30.19367658116359,30.34739461794353,37731000
2024-06-28,30.784278869628906,30.88136377520757,30.509202398594777,30.58201684934715,22019700
2024-07-01,31.253530502319336,31.358704538368475,30.889458222181517,30.99463534450438,24963500
2024-07-02,31.156442642211914,31.633781170235746,31.099809519079745,31.415340887453794,33346200
2024-07-03,30.614381790161133,31.382978141648827,30.549656457445916,31.310163685481072,38509400
2024-07-04,30.19367218017578,30.711462424671346,30.03186195720259,30.6629215181707,32698800
2024-07-05,30.355485916137695,30.46066303618323,30.02377630947745,30.298852794484016,32758800
2024-07-08,31.099807739257812,31.16453306843253,30.169404279423,30.323122306802603,48845900
2024-07-09,31.091716766357422,31.310160109914833,30.962269201983403,31.107898097688345,34832500
2024-07-10,30.800460815429688,31.196895741042866,30.72764636322619,31.140262621137207,32899700
2024-07-11,31.01081657409668,31.10790148638466,30.832824996340623,30.873276785937804,17229400
2024-07-12,30.865188598632812,31.15644334433016,30.857096388703717,31.091721096266465,15779100
2024-07-15,31.148347854614258,31.334428523392937,30.905634073001767,30.98653763811487,22969200
2024-07-16,31.06744956970215,31.148353148565562,30.832824870215056,31.026994693996734,19637000
2024-07-17,31.2292537689209,31.302068217509365,31.018902632039442,31.09171708062791,24606100
2024-07-18,31.172626495361328,31.277803626654975,31.026997570885197,31.148356036706634,21315500
2024-07-19,31.30207061767578,31.366795948616694,31.059356799194653,31.148352586101584,30593100
2024-07-22,30.679101943969727,31.221165766527243,30.646742366093108,31.221165766527243,25807800
2024-07-23,30.28266716003418,30.7438242772917,30.282667160034183,30.67909895529678,25284700
2024-07-24,30.52538299560547,30.743826342603093,30.339302311779367,30.46874987819202,23863800
2024-07-25,30.48493194580078,30.54156506458157,30.153222355967525,30.387847040215647,19562600
2024-07-26,30.45256805419922,30.84900295595657,30.274576495907343,30.4768385080487,32043200
2024-07-29,29.837697982788086,30.517298582910687,29.465533471423537,30.347396118174608,39790000
2024-07-30,29.651613235473633,29.748698140488017,29.441259007290064,29.538343912304452,16040700
2024-07-31,30.266494750976562,30.266494750976562,29.90242242312317,29.97523688869385,28561100
2024-08-01,29.805330276489258,30.60628920370872,29.7648784912561,30.541563878316957,29756300
2024-08-02,28.907283782958984,29.77296486950364,28.907283782958984,29.70824263635096,36483900
2024-08-05,28.883014678955078,28.883014678955078,27.99306001296507,28.154870232806275,44765900
2024-08-06,29.384626388549805,29.659702862663014,28.59175963052315,28.802110776010412,36009000
2024-08-07,29.34417724609375,29.732519994030266,29.12573387170312,29.69206820312989,25020500
2024-08-08,29.81342315673828,29.894329823675537,29.255181043103192,29.40889908087332,29870300
2024-08-09,29.538347244262695,29.89433041325988,28.785935287686456,29.2309111626591,66082100
2024-08-12,30.209857940673828,30.590111557475183,29.77297120046892,29.77297120046892,39655100
2024-08-13,30.023775100708008,30.44448047767873,29.910508861960803,30.36357381694963,28557200
2024-08-14,30.549652099609375,30.74382498378299,30.064224518585274,30.088494971754493,37955500
2024-08-15,31.018905639648438,31.196897217072497,30.74382915011749,30.78428093963922,33409000
2024-08-16,31.148347854614258,31.36679118394745,30.768094308781677,30.881360534449293,35472700
2024-08-19,31.099807739257812,31.38297642498685,31.067448160944018,31.22925531133368,28138200
2024-08-20,30.978450775146484,31.293979022879224,30.654830318548424,31.148350126037435,27322600
2024-08-21,30.792367935180664,31.382972603756134,30.695279953240146,31.29397683011392,38491900
2024-08-22,30.88655662536621,31.036330056895583,30.670218987661226,31.01968821182483,26334300
2024-08-23,30.695180892944336,31.227707251352065,30.695180892944336,31.09457566175013,29239000
2024-08-26,32.925140380859375,32.958424074800696,31.377483527773283,31.50229579299936,102270300
2024-08-27,32.48414611816406,32.75872868810953,32.40925938561383,32.658880769411915,35073100
2024-08-28,32.950103759765625,33.1664446106915,32.26780385904489,32.40093546957313,43284500
2024-08-29,32.72544479370117,33.14148144854645,32.68383858893042,32.99170799887353,25356600
2024-08-30,32.758724212646484,32.99170688992187,32.35101008210298,32.63391512485278,84437200
2024-09-02,32.45085525512695,32.783685809437884,32.35932669398608,32.72544093854958,15288400
2024-09-03,32.05978775024414,32.30108980302746,31.934978642124214,32.276128616225115,35866300
2024-09-04,32.0681037902832,32.384289339664456,32.05146194440405,32.23451907496718,28851300
2024-09-05,31.868406295776367,32.35932966266372,31.868406295776364,32.15963385104279,26206600
2024-09-06,31.244346618652344,31.993213734583552,31.17778241618469,31.926646358008682,32971700
2024-09-09,31.585500717163086,31.826802728392945,31.294276340925425,31.485652813039835,30521800
2024-09-10,31.06130027770996,31.552220516527754,30.78671454334612,31.552220516527754,37263500
2024-09-11,31.02801513671875,31.477335495245416,30.67854268871762,31.419087442155355,32907000
2024-09-12,30.678544998168945,31.052978658461505,30.578697080126958,31.02801747247803,22103300
2024-09-13,30.53708839416504,31.244349375079043,30.445559830353407,30.87823829394,34729600
2024-09-16,30.96145248413086,31.385811723480966,30.91984944622219,30.98641684616273,22614800
2024-09-17,30.81999397277832,30.9448030559393,30.537088940529532,30.928161210029657,23443700
2024-09-18,30.079452514648438,30.728468704220333,30.079452514648438,30.71182685652517,38777000
2024-09-19,30.179298400878906,30.60365437924238,30.11273101456669,30.42891975133434,25059700
2024-09-20,30.170978546142578,30.287471482442495,30.012885750897492,30.17930105721798,48336200
2024-09-23,30.47884750366211,30.75343005686394,30.137697559315647,30.27914850433612,28218500
2024-09-24,30.603654861450195,31.044655867448057,30.553732495037114,30.97808848008697,35104100
2024-09-25,30.82831382751465,31.144502556904126,30.75342710671471,30.869916855935145,38655300
2024-09-26,30.16265869140625,30.72014630778596,29.92967917102164,30.72014630778596,58048200
2024-09-27,30.046167373657227,30.270827545571095,29.89639392571465,30.270827545571095,34537400
2024-09-30,29.96295738220215,30.18761754844021,29.888070660122793,30.087769643703627,21146300
2024-10-01,30.761747360229492,31.21938698749845,29.813184415753774,29.96295467225913,49748200
2024-10-02,31.18610954284668,31.56054319436206,31.077939115940456,31.41076973375591,32014500
2024-10-03,31.568864822387695,31.652074069933995,30.96145159878678,31.15282810698091,31033000
2024-10-04,31.48565673828125,31.78520366210244,31.344202613539892,31.74360062804017,22526800
2024-10-07,31.92664909362793,31.934971603466504,31.53557683211699,31.65206657699716,36418000
2024-10-08,31.28595542907715,31.410767696188568,31.161146336073532,31.177788183295576,34142000
2024-10-09,30.969768524169922,31.21938987356485,30.795030722896573,31.094577611813552,30789800
2024-10-10,31.327560424804688,31.402447147359023,31.052974717402897,31.119542103721276,20630100
2024-10-11,31.302593231201172,31.327557585862102,31.052971903343614,31.285951386129682,16343000
2024-10-14,31.37748146057129,31.535577409323054,31.077934583049576,31.17778565829518,22279000
2024-10-15,31.119544982910156,31.127864319915822,30.836639913097958,30.961449012830766,28204600
2024-10-16,30.96145248413086,31.269321947693356,30.944810634145725,31.244357585661486,23041200
2024-10-17,30.728466033935547,30.961445533206266,30.5287670530552,30.961445533206266,22174300
2024-10-18,30.645263671875,30.844959502726212,30.295791206723383,30.77007277263001,32000800
2024-10-21,30.16265869140625,30.82831673115363,30.12105565906727,30.786713698814655,28390000
2024-10-22,30.046167373657227,30.204260157993172,29.94631946639809,30.121054097628516,29144300
2024-10-23,29.671733856201172,29.904713365312446,29.596847131971444,29.879752181938454,30769100
2024-10-24,29.871437072753906,29.979604332086932,29.588531982751764,29.82983086243237,23058900
2024-10-25,30.079452514648438,30.362357577250425,29.829827973328882,29.921356548598336,32585900
2024-10-28,30.029523849487305,30.06280754141723,29.405468909285247,29.530281166968685,27507100
2024-10-29,29.96295738220215,30.304107299650834,29.78822275538621,30.229223751679143,26090200
2024-10-30,29.829824447631836,30.262502914242532,29.829824447631836,30.054484603801285,26144700
2024-10-31,29.8797550201416,29.99624478576231,29.64677548890019,29.846471323076244,25597000
2024-11-01,29.47203826904297,30.262508632915527,29.372190349913122,30.121057678657255,30605300
2024-11-04,29.538604736328125,29.91303838893417,29.438756820335854,29.871435355113057,24003600
2024-11-05,29.447072982788086,29.621807610463545,29.147526092997193,29.53860155179171,23990600
2024-11-06,29.455398559570312,29.505320930327503,29.155851638595127,29.164170975685323,28440800
2024-11-07,29.546920776367188,29.863109511519202,29.3472249666663,29.530282103981833,34081200
2024-11-08,30.104413986206055,30.22090374707512,29.571887551314354,29.829828257779315,49865100
2024-11-11,30.16265869140625,30.304109636180357,29.87143429092549,29.946321018778814,21446300
2024-11-12,30.728466033935547,30.878239476068902,30.237542678966797,30.254184525215795,39412300
2024-11-13,30.686866760253906,30.8449595578024,30.39563917642288,30.745111642198513,34090000
2024-11-14,31.01137351989746,31.061299062585423,30.67022358013272,30.720145948712815,30262100
2024-11-18,31.785202026367188,31.86840809020976,30.953128691509974,30.953128691509974,39004100
2024-11-19,31.452373504638672,31.868410199605076,31.3275644006136,31.7019948867969,26002700
2024-11-21,31.543903350830078,31.726960519673558,31.244356410580096,31.593828898907812,36048400
2024-11-22,32.80032730102539,33.14148039428963,32.009860221250975,32.209556031723864,85234900
2024-11-25,32.60063171386719,33.16644180426233,32.57567053091401,32.767047006473,41119500
2024-11-26,32.55903244018555,32.87521804109264,32.50078755717066,32.750408937821334,35188200
2024-11-27,32.44253921508789,32.75040544592833,32.24284022739469,32.61727384550211,30600700
2024-11-28,32.10970687866211,32.70047812500548,31.934972257761824,32.292764009571485,33113500
2024-11-29,32.36765670776367,32.63391994330028,31.959939342912413,32.034826076288844,44011700
2024-12-02,32.5756721496582,32.783690482225346,32.25948339540594,32.36765381709105,31711800
2024-12-03,32.86689376831055,32.86689376831055,32.51742452270015,32.78368771195786,22536200
2024-12-04,32.658878326416016,33.1664435674991,32.434218145570654,32.86689665970529,31584400
2024-12-05,32.9833869934082,33.12484111304662,32.62559519998552,32.77536865649306,25214200
2024-12-06,32.4758186340332,33.033309374124144,32.417573759202334,32.98338383536585,31118500
2024-12-09,33.316219329833984,33.42438658528151,32.75040917015427,32.76705101886345,28548700
2024-12-10,33.4410285949707,33.640727606334075,33.37446437392165,33.53255717625775,21837600
2024-12-11,33.77385711669922,33.91530806142639,33.24133068507803,33.57415811778732,46900900
2024-12-12,33.16976547241211,33.64559608354143,32.97943190784966,33.49852254748994,38310600
2024-12-13,32.962127685546875,33.50717168767066,32.80640082779722,33.3947015570122,23235400
2024-12-16,32.82370376586914,33.100550776102935,32.72854028757608,33.03999069888158,21349400
2024-12-17,33.135154724121094,33.29953489172864,32.72853756803326,32.82370103841881,39617200
2024-12-18,32.27865982055664,33.22167088554487,32.27865982055664,33.117850791953906,58126400
2024-12-19,32.148887634277344,32.81505174344405,31.993160787964268,32.58146147397444,43268400
2024-12-20,31.88068962097168,32.313263446495185,31.75956947786932,32.14888658089575,59277400
2024-12-23,31.889339447021484,32.05371629458695,31.76821931720735,32.010459576835615,43785600
2024-12-26,32.12906265258789,32.33565112359736,31.976364740549393,32.00331344644377,22920700
2024-12-27,32.0302619934082,32.33565442223008,31.985352047548062,32.33565442223008,24167200
2024-12-30,32.50631332397461,32.66799186888996,32.129065670111586,32.13804628864724,22355600
2025-01-02,33.027278900146484,33.314706668363705,32.50631392874698,32.712902423002525,30046800
2025-01-03,32.67697525024414,33.26979542742529,32.623081260897074,33.12608154890892,23314200
2025-01-06,32.5242805480957,32.95542222634408,32.38955070099842,32.87458294752192,23760200
2025-01-07,33.215904235839844,33.4584220687151,32.605119344096856,32.829672512343265,37753300
2025-01-08,32.94644546508789,33.341657859825396,32.72189226722137,33.22489266394992,24483500
2025-01-09,33.090152740478516,33.20692133935314,32.96440352311009,32.96440352311009,11526600
2025-01-10,33.17997741699219,33.7009424514168,33.14405151142576,33.45842460019255,40328800
2025-01-13,33.2967414855957,33.709918467667144,33.206921594331206,33.50332997663143,22897100
2025-01-14,33.07218933105469,33.350636484649,32.85662021493787,33.33267182057105,29173100
2025-01-15,33.49435043334961,33.521295716312146,33.054224728641934,33.17099333216182,32512700
2025-01-16,33.27877426147461,33.44943683871868,33.02727584415781,33.42248813228549,26733200
2025-01-17,33.41351318359375,33.59315640918916,33.09913668219939,33.24285057739382,39941100
2025-01-20,33.49435043334961,33.620099655720566,33.33267188275571,33.43147582216413,13912800
2025-01-21,33.503334045410156,33.54824399649645,32.982372445271814,33.32369081465535,23612200
2025-01-22,33.31470489501953,33.79974051297109,33.26081090644411,33.557222703995315,21832200
2025-01-23,33.081172943115234,33.60213448891688,32.964404341342224,33.341652002811415,26725700
2025-01-24,32.9105110168457,33.144048225125076,32.69494189918251,33.12608356091825,16216500
2025-01-27,33.39554977416992,33.50333434301639,32.75781955441463,32.84763945738508,29809700
2025-01-28,33.35063552856445,33.67399261987911,33.12608237364141,33.59315334705044,27621700
2025-01-29,33.14405059814453,33.53028234022098,33.01829793969323,33.41351372772099,18204400
2025-01-30,33.584171295166016,33.69195585653112,33.054225681040876,33.26979823018052,30916000
2025-01-31,33.85363006591797,34.4644148792615,33.45841777404057,33.58416698389206,37044800
2025-02-03,33.6829719543457,33.961419089342236,33.575187403486346,33.9165057189425,24877600
2025-02-04,33.35063552856445,33.548239974938454,33.07218838295256,33.50333002923569,34290300
2025-02-05,33.108116149902344,33.29673996881083,33.009312218166734,33.278775306094445,20539800
2025-02-06,33.04524612426758,33.3416545341529,32.96440684404257,33.090156074079346,17512400
2025-02-07,32.85662078857422,33.26081374495229,32.66799352566715,33.108119237237794,21438700
2025-02-10,33.081172943115234,33.260812728723835,32.982369005184935,33.063208279272516,17483300
2025-02-11,33.081172943115234,33.31470672025198,32.946439677499505,33.24284806488112,16624300
2025-02-12,32.587154388427734,33.00931543741162,32.43445988006044,32.91949554147902,37364500
2025-02-13,32.62308120727539,32.63206525202303,32.353618113801254,32.51529665516756,15351300
2025-02-14,33.62908172607422,33.754834380282254,32.69494313682371,32.730869040187955,40322000
2025-02-17,33.835670471191406,34.06022364424601,33.65603067387532,33.8087251868759,22615200
2025-02-18,34.4554328918457,34.52728811187247,33.87159338198724,33.88057742599612,44062600
2025-02-19,34.52729797363281,34.724905881363114,34.015316963976865,34.23088953844719,32648200
2025-02-20,34.5811882019043,34.64406281543137,34.4105290261036,34.50932954278224,26641200
2025-02-21,34.482383728027344,34.60813295314582,34.284775844892934,34.60813295314582,30115200
2025-02-24,34.239864349365234,34.590166725337454,33.952436583110625,34.581186106696045,27830300
2025-02-25,34.08717346191406,34.52729577660425,33.97938889474233,34.23986797987322,31960900
2025-02-26,34.08717346191406,34.3566365930482,33.907530232354766,34.3566365930482,27420200
2025-02-27,32.883567810058594,33.00033642157123,31.868586489946313,32.65901463290868,129693500
2025-02-28,32.27278137207031,32.82967226574369,32.164996811516296,32.77578169867139,55476800
2025-03-05,31.09612274169922,31.53624847270289,31.033248126757197,31.455409192576074,48552000
2025-03-06,30.772764205932617,31.545227641305093,30.5661757054229,31.266783909770393,47749600
2025-03-07,31.105106353759766,31.374569474955187,30.74581990789288,30.79971390269576,28074700
2025-03-10,31.09612274169922,31.09612274169922,30.53923182660867,31.06019683773916,35037200
2025-03-11,30.629051208496094,31.347624098106017,30.458392031738946,31.212890824701788,28805400
2025-03-12,30.629051208496094,30.898517755304553,30.5033019807372,30.682945203139678,20149100
2025-03-13,30.934446334838867,31.024269667015588,30.575163285361313,30.700912523998948,19263600
2025-03-14,31.886550903320312,32.12008469809063,30.871569591228404,31.078158101404714,41529400
2025-03-17,32.4793701171875,32.70392328542757,31.976369786822346,31.98535383234123,31175900
2025-03-18,32.50631332397461,32.703921195850974,32.25481488806593,32.50631332397461,15086400
2025-03-19,32.4793701171875,32.63206805332365,32.362601510308025,32.57817405943864,21180500
2025-03-20,32.55122756958008,32.76679668431378,32.12008248729407,32.47936891372931,46921900
2025-03-21,33.05422592163086,33.260814426754926,32.49733501971339,32.533264349233086,61175700
2025-03-24,33.00931930541992,33.17997849825334,32.784766112866045,32.964409352191105,20348000
2025-03-25,33.26979446411133,33.700936087176885,32.9015274469256,33.09913188265833,28036100
2025-03-26,33.584171295166016,33.79974384430566,33.3686021724358,33.3686021724358,26870300
2025-03-27,33.835670471191406,34.10513701998453,33.58417201382129,33.620101343848305,28444400
2025-03-28,33.62009811401367,34.0242944719633,33.31470569094164,33.81770598376886,22057700
2025-03-31,33.37758255004883,33.80872421879925,33.30572731846179,33.54824172317627,26049400
2025-04-01,33.503334045410156,34.10513835447732,33.41351414323757,33.503334045410156,19075600
2025-04-02,33.41351318359375,33.50333308318669,33.08117544340843,33.476387798590714,16959200
2025-04-03,32.335655212402344,32.60511832055717,31.985352829160142,32.470388479684416,65896000
2025-04-04,31.033246994018555,31.446423998958974,30.368571538489956,31.20390959384003,87263200
2025-04-07,29.802698135375977,31.033248594604878,29.739823519486077,30.46737362518621,85724900
2025-04-08,28.74280548095703,30.48533682973266,28.63501920659337,30.269767707414758,62128500
2025-04-09,29.91048240661621,30.16198429410418,27.880523199891375,28.123039328330595,106391600
2025-04-10,28.051179885864258,29.65898130800042,28.024234603547654,29.641016644319603,71250600
2025-04-11,28.608074188232422,29.012268866134267,27.64698689516204,28.293699407727832,65329400
2025-04-14,28.500288009643555,29.533233965266735,28.239807222538516,29.281732084163405,56015200
2025-04-15,27.844593048095703,28.626038832610405,27.826628383347153,28.500287892575273,58276900
2025-04-16,27.844593048095703,28.26675239045829,27.709861488891022,28.105075547335513,73227700
2025-04-17,28.395126342773438,28.698866680240904,28.036159212622962,28.229449475868954,65752700
